person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_score,previous_loan_defaults_on_file,loan_status
1,3,7.1228451849243,7,0,33.117089376713565,2,9.76,0.08270392415676227,9834212478.555706,1,0
0,1,6.700791359262459,2,1,23.61900879119395,2,11.41,0.07701149283386494,7648292050.977454,1,0
1,2,6.975158230597753,0,2,25.383743933638357,1,11.14,0.05104991517487931,5486118428.808189,0,1
0,1,6.9170102866764465,3,0,33.117089376713565,3,13.16,0.1193280169967879,8764099437.404308,0,0
1,2,7.155429343173619,3,2,37.04543711321254,1,10.12,0.10280919331396833,6923448820.698049,0,0
1,3,7.345527354161181,6,2,44.91798955059411,3,14.27,0.11549142059556487,7826599390.043093,1,0
1,2,6.562182918537611,10,0,28.82044977153016,3,10.37,0.1493263898595669,9675785591.20992,0,1
1,2,6.795739385070386,12,0,31.44333752258454,2,7.66,0.12980923246312995,11170819585.759491,0,0
1,1,7.205258843493358,5,2,28.325918680071606,2,14.65,0.04365704998860869,8666835325.671038,1,0
0,0,7.324814482057164,3,2,30.067887089570064,0,8.9,0.03585586620429589,7257980966.665668,0,0
1,1,6.9487124123329735,1,0,24.663711262149235,1,7.88,0.05104991517487931,6098985949.511718,1,0
0,1,6.992819302841093,0,0,32.07977390937077,0,9.52,0.0981519920678359,4137434503.8642383,1,0
1,2,7.361847204807557,7,0,38.89752099820965,3,11.01,0.07701149283386494,10542736998.83045,0,1
1,0,7.473680980645931,4,2,29.519576840831487,5,7.66,0.018919261697151833,4887618615.645476,0,1
1,3,6.856101818075568,2,0,23.01607139381309,2,10.0,0.05104991517487931,7962310779.649973,1,0
1,2,7.160944684190033,9,2,29.519576840831487,3,9.63,0.05104991517487931,5247350101.697034,1,0
1,2,6.850529687564422,13,2,32.45175718195024,3,10.25,0.12647760575665437,7962310779.649973,1,0
0,2,7.112099405630378,6,2,32.10366786455521,1,7.51,0.07701149283386494,8474678343.462059,0,0
0,1,6.819683532382204,3,0,32.87463918415861,2,7.49,0.13602852903753415,4194122957.8222847,0,0
1,2,6.763710048973501,13,0,23.458810875830338,2,14.23,0.06470865966027203,7429607600.467217,0,1
0,2,6.592813506810065,0,1,21.7444865135803,2,10.11,0.0710193225309618,8813029690.089045,1,0
0,3,6.745729523466053,2,0,26.96844267927803,3,10.65,0.0981519920678359,6720180533.965064,1,0
0,1,7.038187779890228,15,0,31.085415182076854,5,7.51,0.08270392415676227,6680056728.2757435,0,0
1,1,6.972510876697389,0,2,30.067887089570064,2,15.58,0.08270392415676227,6882440301.389922,0,1
1,0,7.12238022302983,10,2,30.588849147271755,0,11.68,0.06470865966027203,6800956533.077233,1,0
1,1,6.925617208629019,8,2,26.96844267927803,5,9.76,0.0710193225309618,8427130126.877307,1,0
0,3,6.690630536798576,3,0,23.458810875830338,2,10.95,0.07701149283386494,8285655796.167485,1,0
1,0,6.784400085296892,2,0,19.676745699016077,3,14.46,0.03585586620429589,9834212478.555706,0,1
1,2,7.175474678612059,3,0,36.70765527462055,2,11.99,0.0981519920678359,2937600024.6906323,1,0
1,3,7.20306454946493,4,1,44.91798955059411,1,11.01,0.14689788546723034,5417104911.143177,1,0
0,1,7.009877588129245,5,2,39.39170985082506,5,11.71,0.1493263898595669,6442981972.736045,1,0
1,1,7.084855919645035,19,2,27.396020605457515,5,8.38,0.05104991517487931,5451531803.518672,1,0
0,3,6.964842635122563,4,0,26.96844267927803,4,12.53,0.06470865966027203,8618500441.98422,1,0
1,1,7.011436964851248,22,2,30.588849147271755,2,5.42,0.08270392415676227,9262440410.308636,1,0
0,2,7.093034748485271,3,2,35.777241564820265,5,9.63,0.1072433161905317,8427130126.877307,1,0
0,0,6.974366234803443,12,0,26.96844267927803,0,9.63,0.06470865966027203,9728385565.992563,1,0
0,2,7.028801845908495,6,2,29.519576840831487,3,13.92,0.0710193225309618,9940878835.449945,1,0
1,2,6.723041327703428,5,0,26.672335268705126,5,7.14,0.0981519920678359,10542736998.83045,0,0
0,3,7.1295892555612985,3,0,28.940365322032605,3,11.52,0.05104991517487931,7173263713.306309,1,0
0,2,7.144494646771542,1,2,19.676745699016077,0,9.88,0.018919261697151833,10598741127.509588,0,0
0,2,6.5372905265063785,5,0,26.96844267927803,0,6.92,0.13602852903753415,7047546796.942535,0,1
1,1,7.297406678142442,10,0,44.91798955059411,0,18.64,0.12647760575665437,8618500441.98422,0,1
1,2,6.7023618222820005,0,0,26.672335268705126,2,10.99,0.10280919331396833,9211696280.715668,0,0
1,3,7.022636245088707,6,0,21.792211110886463,5,13.43,0.027619554849898278,6024405391.234744,0,1
1,1,6.922397635296468,0,0,34.04752614226796,2,13.0,0.12647760575665437,6882440301.389922,0,0
1,2,7.174249653056623,4,0,34.04752614226796,1,13.23,0.07701149283386494,9994528117.707037,1,0
0,3,7.264607016612292,1,2,32.45175718195024,0,7.51,0.05805938790560792,4606988558.936388,1,0
0,1,7.324717634978444,1,2,32.09570894411907,5,7.46,0.04365704998860869,4668304775.861051,1,0
1,3,7.022988170675546,3,2,21.17090972640338,1,12.29,0.027619554849898278,5348728455.835273,1,0
1,2,7.189232130312938,5,2,32.45175718195024,0,6.17,0.06470865966027203,6964635749.477191,1,0
1,3,7.1216797585546985,3,0,37.84933336854038,4,10.29,0.11549142059556487,5661463950.5419,0,0
1,3,7.066101610251765,0,2,35.450705249557494,5,10.25,0.1072433161905317,7089271897.785094,0,0
0,3,6.934053032484141,3,0,32.45175718195024,2,10.62,0.11146683302930122,8007927899.197785,0,0
0,3,7.03933837078032,2,2,28.940365322032605,3,11.01,0.06470865966027203,7560261302.168223,1,0
1,2,6.760788585891466,3,0,36.09525549589383,5,15.88,0.17018869509490162,9364541563.634565,0,1
1,2,7.01226300528652,13,2,41.204390136164214,1,15.31,0.16000897756303825,8099735144.155027,1,0
1,2,6.900175121440507,0,0,32.45175718195024,0,14.74,0.1193280169967879,7604183516.216018,0,0
1,2,7.1131129180211,4,2,33.277490043378286,4,11.01,0.08270392415676227,9060683464.33266,1,0
0,2,7.025219333731864,10,0,30.588849147271755,4,6.62,0.08270392415676227,6720180533.965064,0,0
1,2,7.066671784247785,11,2,36.70765527462055,5,6.91,0.1193280169967879,8332619361.662185,0,0
0,1,6.945239448619589,7,0,37.84933336854038,1,13.11,0.15165092065192995,8007927899.197785,0,1
1,0,7.3021063689414865,10,2,32.10366786455521,2,6.91,0.05104991517487931,9161155758.147457,0,0
1,2,7.055715320878971,4,0,37.84933336854038,2,10.0,0.12980923246312995,7516524910.169902,1,0
1,1,7.066621881972764,13,2,33.277490043378286,0,7.51,0.09325838270971218,8099735144.155027,1,0
1,1,7.189532386449382,4,2,26.96844267927803,0,7.43,0.03585586620429589,9211696280.715668,1,0
1,0,7.065726498004191,1,0,33.277490043378286,3,13.79,0.09325838270971218,6061611786.614346,0,0
0,3,6.920637263477044,0,0,29.519576840831487,2,6.54,0.08811411083017963,6288390018.428003,1,0
0,1,6.817731299526068,3,2,27.534420041037464,4,12.17,0.09325838270971218,5417104911.143177,1,0
1,0,6.74614832057071,1,1,28.325918680071606,3,8.45,0.11146683302930122,4761395284.16352,1,0
1,3,7.132961137365762,2,2,41.204390136164214,2,12.53,0.13602852903753415,7916883990.274253,1,0
1,3,6.958971963912405,4,0,36.70765527462055,1,13.98,0.13893162698045083,7300612866.915645,0,1
0,2,6.908043818885942,12,0,30.588849147271755,5,10.89,0.10280919331396833,7343427609.006855,0,0
1,1,6.937471046613041,9,0,34.04752614226796,3,13.99,0.12298687408692441,4025741220.563303,1,0
0,0,6.806801527263755,4,0,28.325918680071606,2,8.9,0.0981519920678359,9781194353.895208,0,0
0,3,7.075150909881543,16,2,34.63595123226302,4,6.64,0.10280919331396833,5114373918.3327,1,0
0,2,7.103403054521002,3,2,34.34178979137932,1,7.29,0.09325838270971218,6212119823.796713,1,0
1,3,7.207782655796762,0,2,26.49163507537817,4,8.38,0.03585586620429589,8764099437.404308,1,0
0,3,6.617854547783637,3,0,30.032576938990847,5,7.9,0.1493263898595669,7916883990.274253,0,1
0,2,7.174216960195259,9,2,31.56006688543129,2,7.49,0.06470865966027203,6250169840.097675,1,0
1,2,7.07975235856987,7,0,31.9424931867483,0,7.05,0.08270392415676227,10598741127.509588,1,0
1,1,7.0649331693075705,2,3,31.56006688543129,0,11.83,0.08270392415676227,6800956533.077233,1,0
0,2,7.055069583324099,2,2,35.180944778321056,2,10.02,0.1072433161905317,7962310779.649973,0,0
0,3,6.784602068407359,2,2,29.742394842383064,2,5.42,0.11549142059556487,6800956533.077233,1,0
1,3,6.793450285529312,0,1,33.277490043378286,1,13.11,0.1443598893104385,9728385565.992563,1,0
1,0,6.467806128420989,0,0,19.318964459565546,5,11.01,0.06470865966027203,5213871810.087765,0,0
1,1,7.044689009884852,20,2,32.45175718195024,3,6.62,0.08811411083017963,7916883990.274253,1,0
0,2,7.054366427705307,0,0,26.96844267927803,5,11.96,0.05104991517487931,6760480306.429029,1,0
1,3,6.588456086839783,0,2,18.942411585861553,4,14.91,0.05104991517487931,3862357361.6600976,0,1
0,1,7.037820006614813,0,2,30.007896018229992,0,7.01,0.0710193225309618,5016271787.090802,1,0
0,3,7.161152287707783,2,0,43.18043793914921,2,15.23,0.1443598893104385,6882440301.389922,0,1
1,3,7.089566492603626,2,2,30.588849147271755,3,14.0,0.0710193225309618,7343427609.006855,1,0
0,2,7.111835584322241,5,1,34.04752614226796,2,5.79,0.08811411083017963,5661463950.5419,0,0
0,3,7.124812904089971,8,0,37.16238070521049,0,11.97,0.11146683302930122,5840873245.261159,1,0
0,2,6.903449364113133,0,0,32.45175718195024,4,11.36,0.11549142059556487,3163215066.8735185,0,1
1,3,7.095680127821556,6,2,39.86817149557657,4,9.25,0.13602852903753415,3575486526.9195576,1,0
1,1,6.689561806477592,11,0,23.458810875830338,2,11.01,0.07701149283386494,9364541563.634565,0,1
1,3,7.345529060193956,0,2,29.519576840831487,1,8.96,0.03585586620429589,4668304775.861051,1,0
1,0,7.133211499961822,10,0,30.067887089570064,3,10.08,0.05805938790560792,7916883990.274253,1,0
1,1,7.2469173932410325,4,2,36.09525549589383,4,11.29,0.07701149283386494,8285655796.167485,1,0
0,2,7.049370709126003,0,2,22.30412488108157,0,11.49,0.027619554849898278,9415899625.280046,0,0
1,0,7.07588330274353,5,1,32.45175718195024,2,6.62,0.08270392415676227,10102461519.017698,0,0
1,2,6.882488326185321,11,2,34.769827236859605,5,7.9,0.13893162698045083,5732736715.296214,1,0
0,4,6.980477023249232,22,2,32.45175718195024,0,6.03,0.10280919331396833,12699591124.75991,1,0
1,1,6.748405510386461,2,1,32.45175718195024,1,16.49,0.14689788546723034,7429607600.467217,1,0
1,1,6.920087279807943,0,0,23.01607139381309,5,10.37,0.04365704998860869,8238886098.432208,0,0
1,3,6.674634340639249,0,0,32.10366786455521,0,13.24,0.156008566877461,3998166074.4146748,0,1
0,4,7.0041949146206575,12,0,37.304487592041156,2,17.44,0.13602852903753415,9262440410.308636,0,1
1,3,6.9461155669748305,4,0,26.672335268705126,1,10.37,0.06470865966027203,8145926278.631867,1,0
0,2,6.881030760384188,0,0,34.04752614226796,1,13.23,0.13299022231983967,11765159071.886642,0,0
0,2,6.911973584980818,0,2,20.906020489981028,3,10.78,0.03585586620429589,7300612866.915645,1,0
1,1,7.065171371359793,11,2,31.56006688543129,4,7.14,0.08270392415676227,4824205050.564028,1,0
1,2,6.590201990146317,1,2,26.96844267927803,5,14.17,0.12647760575665437,9994528117.707037,0,1
1,1,7.012336658260033,0,0,29.058874732093887,0,10.99,0.0710193225309618,3889244966.07471,1,0
1,2,7.264141705765012,5,2,30.588849147271755,1,6.76,0.04365704998860869,7047546796.942535,1,0
1,1,7.124691360898046,3,2,26.96844267927803,0,16.35,0.04365704998860869,3729953492.6379194,1,0
0,0,6.898860647205347,10,0,31.795301910921303,2,7.56,0.11146683302930122,8961019394.884394,1,0
0,0,6.5928299759630615,6,0,25.383743933638357,5,11.01,0.11146683302930122,7916883990.274253,0,1
0,2,6.929657073590043,0,2,19.318964459565546,0,13.43,0.027619554849898278,8618500441.98422,0,0
1,3,6.923662250848063,1,0,34.04752614226796,1,9.98,0.12647760575665437,8099735144.155027,0,1
0,3,7.211953966182287,2,2,32.45175718195024,3,7.29,0.06470865966027203,5840873245.261159,1,0
0,1,6.907614050360859,9,0,26.96844267927803,5,10.1,0.0710193225309618,7343427609.006855,0,0
1,1,6.899460019270824,0,0,34.769827236859605,5,16.29,0.13602852903753415,4637572557.800179,0,1
0,3,6.794816216307705,8,2,27.805427795109942,1,10.59,0.0981519920678359,9262440410.308636,1,0
0,3,6.728104073872933,2,0,23.879472055128485,3,12.21,0.0710193225309618,9940878835.449945,0,0
0,2,7.383970482544205,0,2,42.42277559275539,0,7.51,0.09325838270971218,7215531413.520621,1,0
1,1,7.137874792145249,4,2,38.89752099820965,1,10.76,0.1193280169967879,8145926278.631867,1,0
1,1,7.076968726981625,1,2,38.89752099820965,2,8.5,0.13299022231983967,7560261302.168223,0,0
1,2,7.124767764865459,7,2,32.45175718195024,1,8.0,0.07701149283386494,6365342784.17936,1,0
1,3,7.099681158108778,12,2,32.45175718195024,4,11.86,0.08270392415676227,9728385565.992563,1,0
0,1,7.040791200226282,1,2,29.98746329602421,5,6.03,0.0710193225309618,7916883990.274253,1,0
0,1,6.93071911557724,10,2,32.995287691949414,5,10.59,0.11549142059556487,5280985330.03343,1,0
1,3,6.851069575706879,2,0,23.458810875830338,3,11.48,0.05104991517487931,6720180533.965064,1,0
1,3,7.06420075440593,2,2,34.04752614226796,5,11.36,0.0981519920678359,9415899625.280046,0,0
0,2,6.907687955713047,13,0,27.255604542503637,2,13.08,0.0710193225309618,9571209989.203167,1,0
1,2,6.963007374275475,0,2,31.56006688543129,5,7.88,0.0981519920678359,5987366286.17871,1,0
1,3,6.87384088134144,3,2,32.45175718195024,3,12.72,0.12298687408692441,10598741127.509588,1,0
1,2,6.884407693769577,8,0,30.588849147271755,3,15.82,0.1072433161905317,6482060181.7016945,1,0
1,3,6.803438704133805,6,0,28.00385397536384,2,10.87,0.0981519920678359,8666835325.671038,0,0
1,2,6.9925379181333875,6,2,34.25794357452551,0,8.04,0.11549142059556487,9364541563.634565,1,0
1,3,6.908486446241915,3,0,30.588849147271755,2,12.73,0.10280919331396833,6326780839.396307,1,0
0,2,7.016338156170535,0,0,30.588849147271755,3,13.22,0.08270392415676227,6600335070.4096775,1,0
1,2,7.039080519251378,7,0,31.56006688543129,2,11.86,0.08270392415676227,11584487775.109259,0,0
1,2,6.730849554303484,6,0,26.566462741439874,2,13.33,0.0981519920678359,6365342784.17936,0,1
0,1,6.81397020254009,0,2,35.216769156841835,5,7.51,0.156008566877461,6800956533.077233,1,0
0,2,7.152307404488986,16,2,37.84933336854038,2,10.99,0.11146683302930122,5486118428.808189,1,0
1,2,7.011564940000696,7,2,26.96844267927803,2,11.01,0.05805938790560792,5768618101.613169,1,0
1,1,6.947240354046628,3,0,28.325918680071606,0,11.48,0.07701149283386494,4637572557.800179,1,0
1,2,7.175915472859821,0,2,26.96844267927803,5,7.51,0.03585586620429589,8961019394.884394,1,0
0,2,6.437191089932718,4,0,19.763502953994003,2,7.65,0.07701149283386494,8238886098.432208,0,0
0,1,7.164694587232183,7,2,30.846965026296157,5,12.42,0.05805938790560792,8285655796.167485,1,0
1,1,7.170401443615381,2,0,30.588849147271755,1,12.61,0.05805938790560792,8715368153.463764,0,0
1,2,7.051002291468341,3,2,17.190585143143412,2,9.32,0.00972390904474998,6800956533.077233,0,0
0,0,7.024136436588342,2,2,32.45175718195024,2,7.88,0.09325838270971218,7131177372.410884,0,0
1,3,7.112081342592666,0,0,34.04752614226796,2,12.42,0.08811411083017963,8522422461.534422,1,0
0,3,6.761457032369093,5,0,29.029377131858347,0,13.49,0.11549142059556487,3004005635.5877028,0,1
1,0,7.102224323048941,1,2,32.45175718195024,2,6.62,0.08270392415676227,8570362990.916106,0,0
1,1,6.691958830298348,0,0,30.067887089570064,5,14.96,0.13602852903753415,6882440301.389922,0,1
1,2,7.189062046893152,4,2,34.769827236859605,0,8.59,0.08270392415676227,7343427609.006855,1,0
1,2,7.2924670021177525,6,2,41.204390136164214,5,19.13,0.10280919331396833,7006001577.959891,0,1
0,3,6.875794714616652,1,1,31.744274478262863,3,12.42,0.11549142059556487,5626071628.567207,0,0
1,3,6.540761479172954,0,2,26.59683392827027,4,13.85,0.12980923246312995,8332619361.662185,0,1
0,3,6.986854122671206,8,0,28.884182492100013,0,7.01,0.0710193225309618,8053735852.614528,1,0
1,1,6.798928226357815,0,0,26.96844267927803,1,13.49,0.08811411083017963,5877247949.561329,1,0
1,2,6.744448564353593,2,0,17.190585143143412,3,7.29,0.027619554849898278,7131177372.410884,1,0
0,2,7.120988299829615,11,0,26.96844267927803,0,6.89,0.04365704998860869,6098985949.511718,1,0
0,3,7.175474678612059,8,2,30.588849147271755,5,13.72,0.05805938790560792,11229242915.702984,0,0
1,2,7.0399121521451935,6,0,30.588849147271755,2,7.51,0.07701149283386494,8192309761.415138,1,0
1,1,7.25085232885789,5,2,35.450705249557494,1,10.0,0.07701149283386494,8961019394.884394,1,0
1,2,7.085751014385499,5,0,31.56006688543129,0,10.0,0.07701149283386494,8715368153.463764,1,0
1,2,6.722961106780985,14,2,20.343772087016575,0,7.74,0.04365704998860869,10265956616.965277,1,0
1,0,6.404036857415783,0,0,27.670868358619714,1,10.36,0.16368613128117024,7173263713.306309,0,1
1,2,6.863984315054333,4,0,26.96844267927803,5,12.3,0.07701149283386494,5768618101.613169,1,0
0,0,6.946079607230464,26,0,31.744274478262863,5,11.01,0.10280919331396833,7781740574.586063,1,0
1,1,7.063978611298556,4,2,28.325918680071606,3,11.49,0.05805938790560792,5626071628.567207,1,0
0,2,7.277225807930835,2,2,36.09525549589383,4,14.26,0.07701149283386494,8192309761.415138,0,0
1,2,6.887872525503087,5,2,32.45175718195024,1,7.31,0.1193280169967879,7692587405.676846,1,0
0,3,6.759427188891469,0,0,20.95620288960928,2,10.38,0.04365704998860869,7006001577.959891,1,0
0,2,7.133258843780081,4,0,38.89752099820965,4,13.92,0.1193280169967879,8813029690.089045,1,0
0,0,6.84795354833456,1,0,32.45175718195024,2,13.48,0.12647760575665437,7737070080.09842,0,0
0,2,7.0945986414709274,8,0,38.89752099820965,4,13.85,0.12980923246312995,6923448820.698049,0,1
0,2,6.802928263489905,0,2,34.04752614226796,3,10.74,0.1493263898595669,10320882426.7784,0,0
1,0,7.324395807494663,0,2,40.773347461972534,5,9.76,0.09325838270971218,4137434503.8642383,1,0
0,1,6.945443680971945,2,0,34.769827236859605,4,11.01,0.12647760575665437,6250169840.097675,1,0
1,3,7.039618610268738,16,1,30.588849147271755,0,10.62,0.07701149283386494,8666835325.671038,1,0
0,2,7.12725134854454,11,0,36.09525549589383,4,13.43,0.10280919331396833,7429607600.467217,1,0
0,2,6.997951445275254,2,0,25.383743933638357,3,10.74,0.05104991517487931,8379777302.514088,1,0
1,0,6.95873543665532,30,0,32.45175718195024,5,11.03,0.1072433161905317,11704708020.939552,0,0
0,1,6.898860647205347,9,0,31.03873200544102,2,10.25,0.1072433161905317,6720180533.965064,0,1
0,1,7.031021788274549,6,0,34.04752614226796,2,13.49,0.1072433161905317,5486118428.808189,0,0
1,1,6.947353819395311,5,0,26.96844267927803,1,10.59,0.06470865966027203,5590841385.45682,0,0
0,2,6.6747656150534755,9,0,22.30412488108157,2,7.74,0.06470865966027203,4855836129.799722,0,0
0,2,6.8382839017368875,3,0,22.30412488108157,0,11.01,0.04365704998860869,4951639638.401928,1,0
1,3,6.952620247142064,0,2,30.174165181029924,5,12.23,0.08811411083017963,5314777959.689967,1,0
1,0,6.7247559876048495,0,2,24.89503951255069,2,12.69,0.08270392415676227,8427130126.877307,0,0
1,2,7.090019478798481,0,2,41.204390136164214,2,11.01,0.1443598893104385,7429607600.467217,1,0
1,3,6.907929714891581,0,0,26.672335268705126,0,13.34,0.0710193225309618,3703876497.1763544,0,0
0,3,6.858105076031002,1,2,29.519576840831487,2,9.62,0.10280919331396833,3703876497.1763544,1,0
1,3,7.0698455659175385,0,0,30.98792862080903,1,12.61,0.07701149283386494,6882440301.389922,0,0
1,1,7.0603738481611265,10,0,24.663711262149235,2,13.99,0.03585586620429589,7215531413.520621,1,0
0,1,7.080681580108918,4,0,43.90030650322332,0,11.99,0.16368613128117024,6365342784.17936,0,1
0,2,6.82595313746588,1,0,36.09525549589383,3,14.54,0.16000897756303825,5081518739.223877,0,1
1,3,6.774336992785544,5,0,28.325918680071606,0,6.62,0.1072433161905317,4792724920.853688,0,1
0,0,6.691408064311444,1,1,26.96844267927803,3,8.2,0.1072433161905317,9675785591.20992,0,0
1,1,6.931252013372031,0,1,26.96844267927803,1,10.08,0.0710193225309618,7560261302.168223,1,0
1,2,7.016614509005401,5,2,31.56006688543129,0,7.88,0.08811411083017963,8007927899.197785,0,0
1,1,7.090487284138919,6,2,36.09525549589383,4,8.9,0.1072433161905317,6680056728.2757435,1,0
1,1,6.6298594224190035,0,0,24.940588914773627,5,15.65,0.0981519920678359,5486118428.808189,0,1
1,2,6.9790738608003275,9,2,32.10366786455521,1,8.23,0.0981519920678359,4338327876.427907,1,0
1,2,6.900298736029906,2,0,23.879472055128485,2,8.0,0.05104991517487931,7826599390.043093,1,0
0,0,7.067178689315343,8,0,38.89752099820965,1,11.48,0.13299022231983967,11229242915.702984,0,0
1,0,6.8830378229162905,0,0,20.97090018766584,5,15.05,0.03585586620429589,5877247949.561329,0,1
1,0,6.811273712270462,13,0,23.458810875830338,5,14.11,0.05805938790560792,9994528117.707037,0,1
1,2,7.235752659248977,1,0,34.04752614226796,1,6.54,0.0710193225309618,4951639638.401928,1,0
0,0,7.215299393571336,17,2,36.09525549589383,5,12.6,0.08270392415676227,5768618101.613169,1,0
0,2,7.19837894503112,7,2,28.043061886361393,2,10.45,0.04365704998860869,7089271897.785094,1,0
0,3,6.626617849838367,0,0,26.59683392827027,1,11.01,0.11549142059556487,6800956533.077233,0,0
1,3,6.815803135134053,15,0,32.45175718195024,3,11.01,0.13299022231983967,7257980966.665668,1,0
0,3,7.404648228742918,21,2,41.204390136164214,3,14.79,0.08270392415676227,8666835325.671038,1,0
1,3,6.433110377023072,0,0,24.474173415891705,2,8.59,0.12647760575665437,5520865255.0543585,0,1
1,3,7.182098171962472,18,2,26.96844267927803,4,11.47,0.03585586620429589,8192309761.415138,0,0
0,1,7.261224805953546,12,2,35.450705249557494,5,6.03,0.0710193225309618,7472973842.11728,1,0
1,3,7.0405435027438585,4,2,26.96844267927803,0,8.59,0.05104991517487931,11644484436.082367,1,0
0,1,6.916977609908638,12,0,32.45175718195024,2,7.01,0.11549142059556487,5016271787.090802,1,0
1,1,6.904142522420057,0,2,31.789846025976328,1,9.62,0.11146683302930122,8862159424.668594,0,0
0,1,6.6893854724666415,1,0,21.10192764838472,3,10.59,0.05805938790560792,6404076334.521833,1,0
0,1,7.07506177683672,0,0,37.798460546364154,3,8.61,0.12647760575665437,7089271897.785094,1,0
1,1,6.911209895279397,29,2,28.27636242266072,3,12.35,0.08270392415676227,5804663453.868556,1,0
1,3,6.522931693458478,8,2,29.824728649665516,2,5.42,0.16368613128117024,4606988558.936388,0,1
1,1,7.093670397068763,2,2,36.09525549589383,0,10.38,0.1072433161905317,6212119823.796713,1,0
0,2,7.088973165567875,1,2,40.773347461972534,5,11.83,0.1417065435780084,5987366286.17871,1,0
1,0,7.1177676388265825,13,2,30.632474441580875,3,11.27,0.06470865966027203,7916883990.274253,1,0
1,0,7.111195006457724,3,0,30.067887089570064,5,10.71,0.06470865966027203,8522422461.534422,1,0
0,1,6.9086941471091405,0,2,26.209914883111818,2,7.14,0.06470865966027203,8332619361.662185,1,0
1,2,6.881879953394497,0,0,26.96844267927803,3,11.01,0.07701149283386494,5114373918.3327,0,1
0,2,7.00953610755083,0,0,30.588849147271755,1,9.74,0.08270392415676227,11054640205.922949,1,0
1,3,7.3376440114514585,5,2,36.09525549589383,5,13.97,0.06470865966027203,7962310779.649973,0,0
1,1,6.584703337178214,1,2,28.637854045497185,5,6.17,0.1417065435780084,7386425688.237455,0,1
0,3,6.890843769468687,0,0,36.09525549589383,2,15.57,0.1493263898595669,6720180533.965064,0,1
0,3,7.249913522846571,11,2,20.95620288960928,3,12.69,0.00972390904474998,3943430504.433568,1,0
0,0,6.660411641407171,11,0,28.940365322032605,2,11.14,0.13299022231983967,7215531413.520621,0,0
0,2,7.3103526587217935,8,1,29.519576840831487,2,15.99,0.03585586620429589,8145926278.631867,1,0
0,4,6.758247166758392,2,2,25.383743933638357,3,13.16,0.08270392415676227,7692587405.676846,0,0
0,3,6.818647782038705,24,2,32.45175718195024,5,11.01,0.13299022231983967,9728385565.992563,1,0
0,0,6.932259074730253,0,0,32.45175718195024,1,7.14,0.11146683302930122,7257980966.665668,0,0
1,2,7.132096894437929,0,2,34.4142162873836,0,11.01,0.08811411083017963,5114373918.3327,1,0
1,2,6.825389410350215,2,0,26.96844267927803,5,14.59,0.08270392415676227,8474678343.462059,0,1
0,1,6.733729517012328,3,0,28.82044977153016,2,14.75,0.11549142059556487,9313388665.054804,1,0
1,0,6.975119774394289,12,1,28.325918680071606,2,6.62,0.0710193225309618,7472973842.11728,0,0
1,0,7.249670787290514,7,2,31.56006688543129,2,10.25,0.05104991517487931,6720180533.965064,0,0
1,1,6.946397118133142,29,0,26.209914883111818,1,11.89,0.05805938790560792,11524717496.35699,1,0
0,1,7.087845558922475,21,0,25.383743933638357,0,16.29,0.03585586620429589,7257980966.665668,1,0
1,2,7.133231791029376,0,2,41.204390136164214,2,11.01,0.13602852903753415,7047546796.942535,0,0
0,1,7.0670624203773125,25,0,32.01847597348323,1,14.13,0.08270392415676227,9313388665.054804,1,0
1,2,6.90864725806673,7,0,32.45175718195024,3,12.42,0.11549142059556487,4792724920.853688,1,0
0,3,6.6044985360157265,0,1,21.244953348109142,1,8.38,0.06470865966027203,7089271897.785094,1,0
0,1,7.080462476377409,10,2,34.04752614226796,1,7.45,0.0981519920678359,6760480306.429029,1,0
0,1,6.9487124123329735,3,2,26.96844267927803,0,9.32,0.06470865966027203,8238886098.432208,0,0
1,2,6.678889251468425,6,0,32.45175718195024,0,12.87,0.15805121148235712,12508512140.9158,0,1
0,2,7.189223628325732,5,0,37.84933336854038,3,7.88,0.10280919331396833,9728385565.992563,1,0
0,2,6.863953755444256,0,0,20.95620288960928,0,11.59,0.03585586620429589,6923448820.698049,1,0
1,1,7.052977233648394,0,0,30.067887089570064,3,9.76,0.0710193225309618,4761395284.16352,1,0
1,1,6.763822320247303,11,0,26.670831163977642,1,12.29,0.09325838270971218,9262440410.308636,0,0
1,1,7.2417579493398705,9,2,37.84933336854038,4,11.01,0.09325838270971218,7692587405.676846,1,0
0,3,7.376747672307135,10,2,40.01712876239825,5,15.84,0.08270392415676227,7257980966.665668,0,1
0,3,6.605342862495316,7,0,26.59683392827027,3,10.37,0.1193280169967879,5048818182.521076,1,0
0,2,7.2547240660077525,6,2,29.742394842383064,5,11.01,0.04365704998860869,5451531803.518672,1,0
0,1,6.980898438177025,0,1,26.672335268705126,2,11.99,0.05805938790560792,8099735144.155027,0,0
1,1,7.011042883064966,3,0,34.04752614226796,1,7.9,0.1072433161905317,5804663453.868556,0,0
1,0,7.141210159244557,4,2,17.190585143143412,3,11.89,0.00972390904474998,8332619361.662185,1,0
0,1,7.066205731278392,5,0,32.45175718195024,1,9.45,0.08811411083017963,10320882426.7784,0,0
0,2,6.979935964102474,11,2,30.588849147271755,4,11.14,0.08811411083017963,8332619361.662185,1,0
